User Name,Role,Short Role Description,Authorization Object,Field name,From Value,To Value
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,ACTVT,03,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,ACTVT,04,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,OAARCHIV,*,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,OADOKUMENT,*,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,OAOBJEKTE,*,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,PROGRAM,*,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,ACTVT,03,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,OAARCHIV,,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,OADOKUMENT,,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,OAOBJEKTE,,
WSLEE,ZSG_BS_OU.PRO,MEAP: Non-critical Basis Authorizations for MEAP Users,S_WFAR_PRI,PROGRAM,,
WSLEE,ZSG_BS_UT.DSP_812,MEAP Directory File Download (LEAC/1801),S_DATASET,ACTVT,33,
WSLEE,ZSG_BS_UT.DSP_812,MEAP Directory File Download (LEAC/1801),S_DATASET,ACTVT,34,
WSLEE,ZSG_BS_UT.DSP_812,MEAP Directory File Download (LEAC/1801),S_DATASET,FILENAME,\\meapdev64\data\le\*,
WSLEE,ZSG_BS_UT.DSP_812,MEAP Directory File Download (LEAC/1801),S_DATASET,FILENAME,\\meapprd64\data\le\*,
WSLEE,ZSG_BS_UT.DSP_812,MEAP Directory File Download (LEAC/1801),S_DATASET,PROGRAM,*,
WSLEE,ZSG_BS_UT.DSP_812,MEAP Directory File Download (LEAC/1801),S_TCODE,TCD,CG3Y,
WSLEE,ZSG_BS_UT.DSP_815,MEAP Directory File Download (LEHE/1801),S_DATASET,ACTVT,33,
WSLEE,ZSG_BS_UT.DSP_815,MEAP Directory File Download (LEHE/1801),S_DATASET,ACTVT,34,
WSLEE,ZSG_BS_UT.DSP_815,MEAP Directory File Download (LEHE/1801),S_DATASET,FILENAME,\\meapdev64\data\le\*,
WSLEE,ZSG_BS_UT.DSP_815,MEAP Directory File Download (LEHE/1801),S_DATASET,FILENAME,\\meapprd64\data\le\*,
WSLEE,ZSG_BS_UT.DSP_815,MEAP Directory File Download (LEHE/1801),S_DATASET,PROGRAM,*,
WSLEE,ZSG_BS_UT.DSP_815,MEAP Directory File Download (LEHE/1801),S_TCODE,TCD,CG3Y,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KC_FC,ACTVT,01,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KC_FC,ACTVT,02,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KC_FC,ACTVT,03,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KC_FC,ACTVT,06,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KC_FC,ACTVT,16,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KC_HI,ACTVT,03,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KC_HI,CFAPPLC,KE,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KC_HI,CFFIENM,*,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KC_HI,CFHVERS,*,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEA_ERG,CEERKRS,1000,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,03,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,04,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,16,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,28,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,32,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,60,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,61,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,L0,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,L1,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,ACTVT,L2,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,CEERKRS,1000,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_REP,CEREPID,*,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_TC,ACTVT,03,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEB_TC,ACTVT,16,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,K_KEI_TC,ACTVT,03,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_ALV_LAYO,ACTVT,23,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_ALV_LAYR,ACTVT,23,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_ALV_LAYR,HANDLE,*,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_ALV_LAYR,LOG_GROUP,*,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_ALV_LAYR,REPORT,*,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_BDS_DS,ACTVT,03,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_BDS_DS,ACTVT,04,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_BDS_DS,ACTVT,30,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_BDS_DS,CLASSNAME,DEVC_KCDD,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_BDS_DS,CLASSNAME,DEVC_STXD_BITMAP,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_BDS_DS,CLASSNAME,SAP_ICONS,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_BDS_DS,CLASSTYPE,OT,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_RFC,ACTVT,16,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_RFC,RFC_NAME,KYP7,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_RFC,RFC_TYPE,FUGR,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_TCODE,TCD,KE24,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,S_TCODE,TCD,KE30,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,ZKCOPA,BUKRS,1800,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,ZKCOPA,BUKRS,:,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,ZKCOPA,KOKRS,1800,
WSLEE,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report,ZKCOPA,PRCTR,*,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ADR,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ADR,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ADR,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ADR,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ADR,SENSTVT,' ',
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ATT,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ATT,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ATT,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ATT,AUTHTYP,BU_GROUP,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ATT,AUVAL1,CONT,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_ATT,AUVAL2,*,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_BNK,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_BNK,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_BNK,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_BNK,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_BNK,SENSTVT,' ',
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_CRS,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_CRS,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_CRS,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_FDG,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_FDG,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_FDG,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_FDG,FLDGR,*,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_GRP,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_GRP,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_GRP,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_GRP,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_GRP,BEGRU,*,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_GRP,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_GRP,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_GRP,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_GRP,BEGRU,,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RAT,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RAT,BP_PER_IND,' ',
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RAT,BP_PER_IND,X,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,RLTYP,000000,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,RLTYP,BUP001,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,ACTVT,,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,RLTYP,,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPA_RLT,RLTYP,,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,06,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,RELTYP,BUR001,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,RELTYP,UKM001,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,RELTYP,UKMSB0,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,RELTYP,UKMSBG,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,ACTVT,06,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_BZT,RELTYP,,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_FDG,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_FDG,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_FDG,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_FDG,ACTVT,06,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_FDG,FLDGR,*,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_FDG,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_FDG,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_FDG,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_BUPR_FDG,FLDGR,,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_CCARD,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_CCARD,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_CCARD,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_CCARD,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_CCARD,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_USERSTAT,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_USERSTAT,ACTVT,06,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_USERSTAT,BERSL,*,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_USERSTAT,OBTYP,BUS,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,B_USERSTAT,STSMA,*,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_APP,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_APP,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_APP,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_APP,ACTVT,04,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_APP,ACTVT,08,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_APP,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_APP,APPKZ,*,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_APP,ACTVT,,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_APP,APPKZ,,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GEN,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GEN,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GEN,ACTVT,08,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GEN,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,04,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,06,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,08,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,KTOKD,CONT,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,03,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,ACTVT,F4,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,KTOKD,AFCV,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,KTOKD,EXCV,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,KTOKD,OTCV,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_KNA1_GRP,KTOKD,SHIP,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_LFA1_APP,ACTVT,01,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_LFA1_APP,ACTVT,02,
WSLEE,ZSG_FI_AR.CUSADM_CONTACTPERSON,MEAP: Finance- AR Customer Master Admin - Contact Person Creation,F_LFA1_APP,ACTVT,03,
