Object Name,Text - Description,,,,,,,,,,,,,,,,,,,,
S_EDITOR,ABAP: Editor Checks,,,,,,,,,,,,,,,,,,,,
S_EIT,Extensibility Templates,,,,,,,,,,,,,,,,,,,,
S_ENH_CRE,Authorization Check for Code-Based Enhancement Options,,,,,,,,,,,,,,,,,,,,
S_ENQUE,Enqueue: Display and Delete Lock Entries,,,,,,,,,,,,,,,,,,,,
S_EPMSOQ,EPM: Authorization Object for EPM Sales Quote Demo,,,,,,,,,,,,,,,,,,,,
S_EPM_BP,EPM: Authorization object for protecting BP data access,,,,,,,,,,,,,,,,,,,,
S_EPM_PD,EPM: Authorization object for protecting Product data access,,,,,,,,,,,,,,,,,,,,
S_ESH_ADM,Administration Enterprise Search,,,,,,,,,,,,,,,,,,,,
S_ESH_CAT,Authoriz. Check on Category level,,,,,,,,,,,,,,,,,,,,
S_ESH_CONN,Authoriz. Check on Connector level,,,,,,,,,,,,,,,,,,,,
S_ESH_FL_A,Administration ABAP File Processing Client,,,,,,,,,,,,,,,,,,,,
S_ESH_PUBL,Authoriz. Check for publishing Tags in NW Enterprise Seach,,,,,,,,,,,,,,,,,,,,
S_ESH_PUSH,Authorization for Real-Time Indexing Data Transfer,,,,,,,,,,,,,,,,,,,,
S_ESH_QL,Authorizations for Enterprise Search Query Log,,,,,,,,,,,,,,,,,,,,
S_ESH_TAG,Authoriz. Check for Tagging in NW Enterprise Search,,,,,,,,,,,,,,,,,,,,
S_ESH_TAU,"NW Enterprise Search, Test Automation",,,,,,,,,,,,,,,,,,,,
S_ESH_T_BG,Test object for unit tests (Enterprise Search) - group,,,,,,,,,,,,,,,,,,,,
S_ESH_T_MT,Test object for unit tests (Enterprise Search) - material,,,,,,,,,,,,,,,,,,,,
S_ESH_T_PR,ESH Test object Price Authorization,,,,,,,,,,,,,,,,,,,,
S_ETD_ADM,Enterprise Threat Detection: Administration,,,,,,,,,,,,,,,,,,,,
S_ETD_LOG,Enterprise Threat Detection: Log Extractor Execution,,,,,,,,,,,,,,,,,,,,
S_ETD_LPD,Enterprise Threat Detection: Launchpad,,,,,,,,,,,,,,,,,,,,
S_ETD_PRT,Enterprise Threat Detection: Execution Protocol,,,,,,,,,,,,,,,,,,,,
S_ETD_TRC,Enterprise Threat Detection: Developer Trace,,,,,,,,,,,,,,,,,,,,
S_EURO,Authorization for Carrying Out the Changeover to the Euro,,,,,,,,,,,,,,,,,,,,
S_EWA_ADM,Administration EarlyWatch Alert,,,,,,,,,,,,,,,,,,,,
S_EXCHRATE,Authorization to Maintain Exchange Rates,,,,,,,,,,,,,,,,,,,,
S_FDT_CP,Cloud Platform Business Rules,,,,,,,,,,,,,,,,,,,,
S_FEH_INTF,Interface-Specific Authorization for Forward Error Handling,,,,,,,,,,,,,,,,,,,,
S_FIELDSEL,Central Field Selection,,,,,,,,,,,,,,,,,,,,
S_FILE_ADM,File Access Administration,,,,,,,,,,,,,,,,,,,,
S_FLBOOK,Authorization Object for Flight Bookings (Demo),,,,,,,,,,,,,,,,,,,,
S_FLP_AS,App Support for SAP Fiori Launchpad,,,,,,,,,,,,,,,,,,,,
S_FOBU_MTH,Formula Builder Methods,,,,,,,,,,,,,,,,,,,,
S_FORMABS,BWF: Business Workflow Demo/Veri,,,,,,,,,,,,,,,,,,,,
S_FP_CHK,Form Processing: Authorization for Form Update,,,,,,,,,,,,,,,,,,,,
S_FP_ICF,Form Processing: Authorization for ICF Service,,,,,,,,,,,,,,,,,,,,
S_FRA_AREA,Framework Registry: Area,,,,,,,,,,,,,,,,,,,,
S_FRA_CLRO,Framework Registry: Class Role,,,,,,,,,,,,,,,,,,,,
S_FRA_CORO,Framework Registry: Component Role,,,,,,,,,,,,,,,,,,,,
S_FRA_PARM,Authorization object for check of parameter name & value,,,,,,,,,,,,,,,,,,,,
S_FRA_SP,Framework Registry: Service Provider,,,,,,,,,,,,,,,,,,,,
S_FRA_SPS,Framework Registry: Element Type,,,,,,,,,,,,,,,,,,,,
S_FRA_SPTY,Framework Registry: SP Type,,,,,,,,,,,,,,,,,,,,
S_FTGL_ADM,Feature Toggle Customization,,,,,,,,,,,,,,,,,,,,
S_FTGL_CUS,Feature Toggle Customizing,,,,,,,,,,,,,,,,,,,,
S_GCTS_R,gCTS Repository,,,,,,,,,,,,,,,,,,,,
S_GCTS_REP,gCTS: Repository (Obsolete),,,,,,,,,,,,,,,,,,,,
S_GCTS_SYS,gCTS System,,,,,,,,,,,,,,,,,,,,
S_GFD_ACT,Actions for generic form designer,,,,,,,,,,,,,,,,,,,,
S_GOS_ATT,Change and Delete in the GOS Attachment List,,,,,,,,,,,,,,,,,,,,
S_GSM,Generic Simple Metric,,,,,,,,,,,,,,,,,,,,
S_GTB_CUS,Authorization for Generic Table Browser,,,,,,,,,,,,,,,,,,,,
S_GUI,Authorization for GUI activities,,,,,,,,,,,,,,,,,,,,
S_GW_COF,Gateway Configuration,,,,,,,,,,,,,,,,,,,,
S_GW_MON,Gateway Monitoring,,,,,,,,,,,,,,,,,,,,
S_GW_OP,Gateway Operation,,,,,,,,,,,,,,,,,,,,
S_HDG_DBVW,HDG: Protection of DB / View access via DP,,,,,,,,,,,,,,,,,,,,
S_HIERARCH,Hierarchy maintenance authorization check,,,,,,,,,,,,,,,,,,,,
S_HTTP_HEA,Lists for HTTP Content Security Header Framework,,,,,,,,,,,,,,,,,,,,
S_HTTP_TRU,Trusted Lists for HTTP Security Header Framework,,,,,,,,,,,,,,,,,,,,
S_I18N,I18n Configuration and Administration,,,,,,,,,,,,,,,,,,,,
S_IBU,Maintenance of Industries in the SQABRANCH Entity Table,,,,,,,,,,,,,,,,,,,,
S_ICF,Authorization Check for ICF Access,,,,,,,,,,,,,,,,,,,,
S_ICFREC,Recorder Activity for Internet Communication Framework,,,,,,,,,,,,,,,,,,,,
S_ICF_ADM,Administration for Internet Communication Framework,,,,,,,,,,,,,,,,,,,,
S_IDOCADM,WFEDI: S_IDOCADM - Debugging Functions,,,,,,,,,,,,,,,,,,,,
S_IDOCCTRL,WFEDI: S_IDOCCTRL - General Access to IDoc Functions,,,,,,,,,,,,,,,,,,,,
S_IDOCDEFT,WFEDI: S_IDOCDEFT - Access to IDoc Development,,,,,,,,,,,,,,,,,,,,
S_IDOCMETA,IDoc Metadata: Load and Display IDoc Metadata in XI,,,,,,,,,,,,,,,,,,,,
S_IDOCMONI,WFEDI: S_IDOCMONI - Access to IDoc Monitoring,,,,,,,,,,,,,,,,,,,,
S_IDOCPART,WFEDI: S_IDOCPART - Access to partner profile (IDoc),,,,,,,,,,,,,,,,,,,,
S_IDOCPORT,WFEDI: S_IDOCPORT - Access to port description (IDoc),,,,,,,,,,,,,,,,,,,,
S_IDOCREPA,WFEDI: S_IDOCREPA - Access Repair Programs,,,,,,,,,,,,,,,,,,,,
S_ILM_AUTO,Authorization Object for Automatic feature in ILM and Aging,,,,,,,,,,,,,,,,,,,,
S_ILM_CHKD,ILM Checksums: Definition,,,,,,,,,,,,,,,,,,,,
S_ILM_CHKE,ILM Checksums: Execution and Evaluation,,,,,,,,,,,,,,,,,,,,
S_ILM_GCDE,Generic CDE Authorization object,,,,,,,,,,,,,,,,,,,,
S_ILM_LHM,Authorization for Legal Hold Management for ILM,,,,,,,,,,,,,,,,,,,,
S_ILM_NOTI,Access to ILM Notifications,,,,,,,,,,,,,,,,,,,,
S_ILM_PRL,ILM: Display Print Lists in RW System,,,,,,,,,,,,,,,,,,,,
S_ILM_RWCF,"ILM Retention Warehouse Configuration: Repository, Views,...",,,,,,,,,,,,,,,,,,,,
S_ILM_SB,ILM Store Browser,,,,,,,,,,,,,,,,,,,,
S_ILM_SRS,ILM Storage and Retention Service,,,,,,,,,,,,,,,,,,,,
S_IMG_ACTV,IMG: Authorization to perform functions in IMG,,,,,,,,,,,,,,,,,,,,
S_IMG_GENE,IMG: Authorization to Generate the Enterprise IMG,,,,,,,,,,,,,,,,,,,,
S_IMG_VIEW,SAP Reference IMG View,,,,,,,,,,,,,,,,,,,,
S_INF_ADM,Information Retrieval Framework - System Administrators,,,,,,,,,,,,,,,,,,,,
S_INF_COLL,Information Retrieval Framework - Data Collection Process,,,,,,,,,,,,,,,,,,,,
S_INF_CONF,Information Retrieval Framework - Configuration,,,,,,,,,,,,,,,,,,,,
S_INF_DPO,Information Retrieval Framework - Data Collection Process,,,,,,,,,,,,,,,,,,,,
S_INF_MAIN,Information Retrieval Framework - Model Maintenance,,,,,,,,,,,,,,,,,,,,
S_INF_RFC,Information Retrieval Framework - RFC,,,,,,,,,,,,,,,,,,,,
S_IRM_ATT,Information Retention Manager: Attribute,,,,,,,,,,,,,,,,,,,,
S_IRM_AUD,Default Audit Area Maintenance for Rule Generator,,,,,,,,,,,,,,,,,,,,
S_IRM_BLOC,Blocking of Archived Data,,,,,,,,,,,,,,,,,,,,
S_IRM_BL_M,Access to Expired Data with Legal holds,,,,,,,,,,,,,,,,,,,,
S_IRM_DC,Data Controller Authorization Object used in Rule Generator,,,,,,,,,,,,,,,,,,,,
S_IRM_DEV,Information Retention Manager: Development Authorization,,,,,,,,,,,,,,,,,,,,
S_IRM_DISP,ILM: Display Authorization for Data,,,,,,,,,,,,,,,,,,,,
S_IRM_OE,Authorization Object for Org. Entity,,,,,,,,,,,,,,,,,,,,
S_IRM_OG,Information Retention Manager: Object Group,,,,,,,,,,,,,,,,,,,,
S_IRM_OTC,Information Retention Manager: Customer-Specific Settings,,,,,,,,,,,,,,,,,,,,
S_IRM_OTPT,Information Retention Manager: Ass. Object Type - Audit Area,,,,,,,,,,,,,,,,,,,,
S_IRM_POL,Policies and Rules,,,,,,,,,,,,,,,,,,,,
S_IRM_PT,Information Retention Manager: Policy Type,,,,,,,,,,,,,,,,,,,,
S_IRM_RG,Information Retention Manager: Rule Group,,,,,,,,,,,,,,,,,,,,
S_IRM_RLGN,Generation of Buisness Rules,,,,,,,,,,,,,,,,,,,,
S_ISM_DEPL,Deployment,,,,,,,,,,,,,,,,,,,,
S_ISM_INFE,Inference,,,,,,,,,,,,,,,,,,,,
S_ISM_INFR,Inference Results,,,,,,,,,,,,,,,,,,,,
S_ISM_MC,Modelling Context,,,,,,,,,,,,,,,,,,,,
S_ISM_MDL,Model,,,,,,,,,,,,,,,,,,,,
S_ISM_MVER,Model Version,,,,,,,,,,,,,,,,,,,,
S_ISM_OP,Operation Control,,,,,,,,,,,,,,,,,,,,
S_ISM_PS,Intelligent Scenario,,,,,,,,,,,,,,,,,,,,
S_ISR_RFC,Authorization check for extrernal RFC call in ISR,,,,,,,,,,,,,,,,,,,,
S_IWB,Knowledge Warehouse,,,,,,,,,,,,,,,,,,,,
S_IWB_ADM,Knowledge Warehouse: Administration,,,,,,,,,,,,,,,,,,,,
S_IWB_ATT,Authorizations for Attribute Values,,,,,,,,,,,,,,,,,,,,
S_IWB_ATTR,Authorizations for Attribute Values,,,,,,,,,,,,,,,,,,,,
S_J2EEROLE,J2EE Security Roles from VMC Servlets,,,,,,,,,,,,,,,,,,,,
S_KRN_LOG,Check access to logs written by kernel,,,,,,,,,,,,,,,,,,,,
S_KRN_TRC,Check access to kernel traces,,,,,,,,,,,,,,,,,,,,
S_KSR,Kernel Statistical Records,,,,,,,,,,,,,,,,,,,,
S_KSR_CFG,Workload Capture Profile,,,,,,,,,,,,,,,,,,,,
S_KWF,KW Framework: Authorization Check,,,,,,,,,,,,,,,,,,,,
S_KW_MODEL,Administration of KW Document Models,,,,,,,,,,,,,,,,,,,,
S_LANG_ADM,Language Administration,,,,,,,,,,,,,,,,,,,,
S_LAS_ADM,System Measurement Authorization,,,,,,,,,,,,,,,,,,,,
S_LCRDB,Maintenance Authorization for LCR Database,,,,,,,,,,,,,,,,,,,,
S_LDAP,Authorization to Access LDAP Directory,,,,,,,,,,,,,,,,,,,,
S_LDAPMAP,Authorization to Maintain Directory Mapping,,,,,,,,,,,,,,,,,,,,
S_LDQ,Authorization Object for NW LDQ,,,,,,,,,,,,,,,,,,,,
S_LEI_CST,BPEM Local Event Infrastructure Customizing,,,,,,,,,,,,,,,,,,,,
S_LEI_DEV,BPEM Local Event Infrastructure Development/Design,,,,,,,,,,,,,,,,,,,,
S_LHM_ACC,Authorizations for Access to Legal Holds,,,,,,,,,,,,,,,,,,,,
S_LOG_COM,Authorization to Execute Logical Operating System Commands,,,,,,,,,,,,,,,,,,,,
S_LSMT,Authorization Objekt for System Landscape data Maintenance,,,,,,,,,,,,,,,,,,,,
S_MC_GROUP,Authorization for project & object group maintenance,,,,,,,,,,,,,,,,,,,,
S_MC_OBJCT,Authorization for object activities,,,,,,,,,,,,,,,,,,,,
S_MC_PROJ,Authorization for project activities,,,,,,,,,,,,,,,,,,,,
S_MEM_EXEM,Register/unregister user for memory quota exemption,,,,,,,,,,,,,,,,,,,,
S_ME_SYNC,Mobile Engine: Synchronization of Offline Applications,,,,,,,,,,,,,,,,,,,,
S_MICE_AUT,Authorization Object to Check MICE Authorizations,,,,,,,,,,,,,,,,,,,,
S_MILCLADM,Administrator Authorization for Local Admin (Client),,,,,,,,,,,,,,,,,,,,
S_MI_ADMCO,MI: Authorization for RFC connection,,,,,,,,,,,,,,,,,,,,
S_MI_ALERT,Alert Management,,,,,,,,,,,,,,,,,,,,
S_MI_CCMS,General Administrator Authorization,,,,,,,,,,,,,,,,,,,,
S_MI_MGMT,Authorization Group of Device Configuration,,,,,,,,,,,,,,,,,,,,
S_MWB_FCOD,BC-BMT-OM: Allowed Function Codes for Manager's Desktop,,,,,,,,,,,,,,,,,,,,
S_NUMBER,Number Range Maintenance,,,,,,,,,,,,,,,,,,,,
S_NWBC,NWBC Authorization object,,,,,,,,,,,,,,,,,,,,
S_OA2C_ADM,OAuth 2.0 Client Configuration,,,,,,,,,,,,,,,,,,,,
S_OA2C_USE,OAuth 2.0 Client Use,,,,,,,,,,,,,,,,,,,,
S_OA2_CL,OAuth2 Client,,,,,,,,,,,,,,,,,,,,
S_OA2_OBJ,OAuth 2.0 Object,,,,,,,,,,,,,,,,,,,,
S_OC_DOC,SAPoffice: Authorization for an Activity with Documents,,,,,,,,,,,,,,,,,,,,
S_OC_FOLCR,SAPoffice: Authorization to Create Shared Folders,,,,,,,,,,,,,,,,,,,,
S_OC_ROLE,SAPoffice: Office User Attribute,,,,,,,,,,,,,,,,,,,,
S_OC_SEND,Authorization Object for Sending,,,,,,,,,,,,,,,,,,,,
S_OC_SOSG,Authorization Object for Send Request Overview,,,,,,,,,,,,,,,,,,,,
S_OC_TCD,SAPoffice: Transaction Code Authorizations,,,,,,,,,,,,,,,,,,,,
S_ODHMETRE,Authorization to Release Rules,,,,,,,,,,,,,,,,,,,,
S_ODQ_MON,Operational Delta Queue Monitoring,,,,,,,,,,,,,,,,,,,,
S_OIDC,OpenID Connect (OIDC) Configurations,,,,,,,,,,,,,,,,,,,,
S_OLE_CALL,OLE calls from ABAP programs,,,,,,,,,,,,,,,,,,,,
S_OM_MREQ,Mail Requests,,,,,,,,,,,,,,,,,,,,
S_OPS,ALM for Operations,,,,,,,,,,,,,,,,,,,,
S_OSP,Authorization Object for REMA,,,,,,,,,,,,,,,,,,,,
S_OSS1_CTL,Authorization for SAP Service Marketplace Logon,,,,,,,,,,,,,,,,,,,,
S_OTR_ACTV,OTR Activities,,,,,,,,,,,,,,,,,,,,
S_OTR_LANG,Authorization to Change Objects: Language-Dependent,,,,,,,,,,,,,,,,,,,,
S_PACKSTRU,Authorization to Maintain Structure Packages,,,,,,,,,,,,,,,,,,,,
S_PATH,File system access via ABAP/4,,,,,,,,,,,,,,,,,,,,
S_PB_CHIP,ABAP Page Builder: CHIP,,,,,,,,,,,,,,,,,,,,
S_PB_PAGE,ABAP Page Builder: Page Configuration,,,,,,,,,,,,,,,,,,,,
S_PCO_INT,PCo: Authorizations for PCo Business Suite Integration,,,,,,,,,,,,,,,,,,,,
S_PERSONAS,Personas: Authorizations regarding flavor use,,,,,,,,,,,,,,,,,,,,
S_PFL_ADM,Profile parameter administration,,,,,,,,,,,,,,,,,,,,
S_POPQ,Authorization Object for Print Queue and Item,,,,,,,,,,,,,,,,,,,,
S_PPF_ADM,"Starting Processing Report, Administration Reports",,,,,,,,,,,,,,,,,,,,
S_PPF_CONF,Define Conditions for Actions,,,,,,,,,,,,,,,,,,,,
S_PPF_CUST,Edit Action Profile and Define Actions,,,,,,,,,,,,,,,,,,,,
S_PROGNAM,Generic Programm Start,,,,,,,,,,,,,,,,,,,,
S_PROGRAM,ABAP: Program Flow Checks,,,,,,,,,,,,,,,,,,,,
S_PROJECT,Project Management: Project authorization,,,,,,,,,,,,,,,,,,,,
S_PROJECTS,Project Management: Extended authorization,,,,,,,,,,,,,,,,,,,,
S_PROJ_AUT,DevWorkbook: Project authorization,,,,,,,,,,,,,,,,,,,,
S_PROJ_GEN,Project Management: General Project Function Authorization,,,,,,,,,,,,,,,,,,,,
S_PRO_AUTH,IMG: New authorizations for projects,,,,,,,,,,,,,,,,,,,,
S_PSE_ADM,Authorization Object for PSE administration,,,,,,,,,,,,,,,,,,,,
S_PTCH_ADM,Administrating Component-Specific Patches (Configuration),,,,,,,,,,,,,,,,,,,,
S_QIO_MONI,Queue Management Authorizations,,,,,,,,,,,,,,,,,,,,
S_QRFCIDOC,Monitoring of QRFC IDoc Queue,,,,,,,,,,,,,,,,,,,,
S_QRFC_MON,Authorization Object for Buffered qRFC Monitor,,,,,,,,,,,,,,,,,,,,
S_QUERY,SAP Query Authorization,,,,,,,,,,,,,,,,,,,,
S_Q_ADM,ABAP Test Cockpit Administration,,,,,,,,,,,,,,,,,,,,
S_Q_GOVERN,ABAP Test Cockpit Quality Assurance,,,,,,,,,,,,,,,,,,,,
S_Q_GOVSPC,Approve special Exemptions,,,,,,,,,,,,,,,,,,,,
S_RAL_BLKL,Read access logging: User exclusion list,,,,,,,,,,,,,,,,,,,,
S_RAL_CFG,Read access logging: Configuration of data to be logged,,,,,,,,,,,,,,,,,,,,
S_RAL_CLIS,Read access logging: Switch on/off logging for client,,,,,,,,,,,,,,,,,,,,
S_RAL_DAEM,Read access logging: OBSOLETE,,,,,,,,,,,,,,,,,,,,
S_RAL_ELOG,Read access logging: Administrative log,,,,,,,,,,,,,,,,,,,,
S_RAL_LDOM,Read access logging: Log domain,,,,,,,,,,,,,,,,,,,,
S_RAL_LOG,Read access logging: Log data,,,,,,,,,,,,,,,,,,,,
S_RAL_PDAT,Read Access Logging: OBSOLETE,,,,,,,,,,,,,,,,,,,,
S_RAL_PURP,Read Access Logging: Logging Purposes,,,,,,,,,,,,,,,,,,,,
S_RAL_REC,Read access logging: Configuration recordings,,,,,,,,,,,,,,,,,,,,
S_RAL_TADM,RAL: Technical administration tasks,,,,,,,,,,,,,,,,,,,,
S_RAL_TRC,RAL: Performance / Functional Trace,,,,,,,,,,,,,,,,,,,,
S_REC_DYNP,Recording of Web Dynpro Applications,,,,,,,,,,,,,,,,,,,,
S_RFC,Authorization Check for RFC Access,,,,,,,,,,,,,,,,,,,,
S_RFCACL,Authorization Check for RFC User (e.g. Trusted System),,,,,,,,,,,,,,,,,,,,
S_RFCRAIAR,Auth. object for RFC_ABAP_INSTALL_AND_RUN function module,,,,,,,,,,,,,,,,,,,,
S_RFC_ADM,Administration for RFC Destination,,,,,,,,,,,,,,,,,,,,
S_RFC_SHLP,Authorization to Use a Search Help via RFC,,,,,,,,,,,,,,,,,,,,
S_RFC_TEST,Authorizations for RFC Testing,,,,,,,,,,,,,,,,,,,,
S_RFC_TT,Authorization Object for Trusted-Trusting System Definition,,,,,,,,,,,,,,,,,,,,
S_RFC_TTAC,Access Control for Trust Relationships,,,,,,,,,,,,,,,,,,,,
S_RO_BCTRA,Remote Content Activation of SAPI DataSources from a BW,,,,,,,,,,,,,,,,,,,,
S_RO_OSOA,SAP DataSource Authorizations,,,,,,,,,,,,,,,,,,,,
S_RSEC,Infrastructure of the Analysis Authorizations,,,,,,,,,,,,,,,,,,,,
S_RS_ADMWB,Data Warehousing Workbench - Objects,,,,,,,,,,,,,,,,,,,,
S_RS_ADSO,Data Warehousing Workbench - DataStore Object (advanced),,,,,,,,,,,,,,,,,,,,
S_RS_AI,Analytic Index,,,,,,,,,,,,,,,,,,,,
S_RS_AINX,Analytic Index,,,,,,,,,,,,,,,,,,,,
S_RS_ALVL,Planning: Aggregation Level,,,,,,,,,,,,,,,,,,,,
S_RS_AO,Analysis Office: Authority Object,,,,,,,,,,,,,,,,,,,,
S_RS_AREA,auth. object InfoArea,,,,,,,,,,,,,,,,,,,,
S_RS_AUTH,BI Analysis Authorizations in Role,,,,,,,,,,,,,,,,,,,,
S_RS_B4H,BW4HANA Edition - Administration,,,,,,,,,,,,,,,,,,,,
S_RS_BCS,BEx Broadcasting Authorization to Schedule,,,,,,,,,,,,,,,,,,,,
S_RS_BDPR,Authorization Object for BAdI-Provider,,,,,,,,,,,,,,,,,,,,
S_RS_BEXTX,Business Explorer - BEx Texts ( Maintenance ),,,,,,,,,,,,,,,,,,,,
S_RS_BITM,Business Explorer - BEx Reusable web items (NW 7.0+),,,,,,,,,,,,,,,,,,,,
S_RS_BTMP,Business Explorer - BEx Web Templates (NW 7.0+),,,,,,,,,,,,,,,,,,,,
S_RS_CDS_E,Extraction from ABAP CDS View,,,,,,,,,,,,,,,,,,,,
S_RS_CDS_X,ABAP CDS based data extraction,,,,,,,,,,,,,,,,,,,,
S_RS_COMP,Business Explorer - Components,,,,,,,,,,,,,,,,,,,,
S_RS_COMP1,Business Explorer - Components: Enhancements to the Owner,,,,,,,,,,,,,,,,,,,,
S_RS_CPRO,CompositeProvider (local and ad hoc),,,,,,,,,,,,,,,,,,,,
S_RS_CPROP,Query Designer - Component Runtime Properties,,,,,,,,,,,,,,,,,,,,
S_RS_CTT,Data Warehousing Workbench - Currency Translation Type,,,,,,,,,,,,,,,,,,,,
S_RS_DAS,Business Explorer - Data Access Services,,,,,,,,,,,,,,,,,,,,
S_RS_DMOD,Data Warehousing Workbench - Data Flow,,,,,,,,,,,,,,,,,,,,
S_RS_DOCA,Document Store,,,,,,,,,,,,,,,,,,,,
S_RS_DS,Data Warehousing Workbench - DataSource,,,,,,,,,,,,,,,,,,,,
S_RS_DTP,Data Warehousing Workbench - Data Transfer Process,,,,,,,,,,,,,,,,,,,,
S_RS_EREL,Business Explorer - Enteprise Report Reusable Elements,,,,,,,,,,,,,,,,,,,,
S_RS_ERPT,Business Explorer - Enterprise Reports,,,,,,,,,,,,,,,,,,,,
S_RS_FOLD,Business Explorer - Folder View On/Off,,,,,,,,,,,,,,,,,,,,
S_RS_GVAR,Business Explorer - Global variables,,,,,,,,,,,,,,,,,,,,
S_RS_HCPR,Central CompositeProvider,,,,,,,,,,,,,,,,,,,,
S_RS_HIER,Data Warehousing Workbench - Hierarchy,,,,,,,,,,,,,,,,,,,,
S_RS_HIERA,Data Warehouse Modeling - Hierarchy with InfoArea,,,,,,,,,,,,,,,,,,,,
S_RS_HIST,Authorizations for TLOGO Object History,,,,,,,,,,,,,,,,,,,,
S_RS_HYBR,Data Warehousing Workbench - HybridProvider,,,,,,,,,,,,,,,,,,,,
S_RS_ICASS,InfoCatalog - User Assignment,,,,,,,,,,,,,,,,,,,,
S_RS_ICUBE,Data Warehousing Workbench - InfoCube,,,,,,,,,,,,,,,,,,,,
S_RS_INFO,InfoCatalog,,,,,,,,,,,,,,,,,,,,
S_RS_INSP,Data Warehousing Workbench - Inspection Plan (Obsolete),,,,,,,,,,,,,,,,,,,,
S_RS_IOBC,Data Warehousing Workbench - InfoObject Catalog,,,,,,,,,,,,,,,,,,,,
S_RS_IOBJ,Data Warehousing Workbench - InfoObject (InfoObject Catalog),,,,,,,,,,,,,,,,,,,,
S_RS_IOBJA,Data Warehousing Workbench - InfoObject (InfoArea),,,,,,,,,,,,,,,,,,,,
S_RS_IOMAD,Data Warehousing Workbench - Maintain Master Data,,,,,,,,,,,,,,,,,,,,
S_RS_ISET,Data Warehousing Workbench - InfoSet,,,,,,,,,,,,,,,,,,,,
S_RS_ISNEW,Data Warehousing Workbench - InfoSource,,,,,,,,,,,,,,,,,,,,
S_RS_ISOUR,"Data Warehousing Workbench - InfoSource (3.x, flex. update)",,,,,,,,,,,,,,,,,,,,
S_RS_ISRCM,"Data Warehousing Workbench - InfoSource (3.x, direct update)",,,,,,,,,,,,,,,,,,,,
S_RS_JOB,BW Job Scheduler,,,,,,,,,,,,,,,,,,,,
S_RS_KPCAT,KPI Monitoring: Authorization for KPI Catalog,,,,,,,,,,,,,,,,,,,,
S_RS_KPI,KPI Monitoring: Authorization for KPI Definition,,,,,,,,,,,,,,,,,,,,
S_RS_LOPD0,LOPD: Customizing Authorizations,,,,,,,,,,,,,,,,,,,,
S_RS_LPOA,Data Warehousing Workbench - Semantically Partitioned Object,,,,,,,,,,,,,,,,,,,,
S_RS_MPRO,Data Warehousing Workbench - MultiProvider,,,,,,,,,,,,,,,,,,,,
S_RS_ODP_H,ODP: Extraction from SAP HANA,,,,,,,,,,,,,,,,,,,,
S_RS_ODS,Not Used,,,,,,,,,,,,,,,,,,,,
S_RS_ODSO,Data Warehousing Workbench - DataStore Object,,,,,,,,,,,,,,,,,,,,
S_RS_ODSV,Data Warehousing Workbench - Open ODS View,,,,,,,,,,,,,,,,,,,,
S_RS_OHDST,Data Warehousing Workbench - Open Hub Destination,,,,,,,,,,,,,,,,,,,,
S_RS_PARAM,Business Explorer - Variants in Variable Screen,,,,,,,,,,,,,,,,,,,,
S_RS_PC,Data Warehousing Workbench - Process Chains,,,,,,,,,,,,,,,,,,,,
S_RS_PLENQ,Lock Settings,,,,,,,,,,,,,,,,,,,,
S_RS_PLSE,Planning Function,,,,,,,,,,,,,,,,,,,,
S_RS_PLSQ,Planning Sequence,,,,,,,,,,,,,,,,,,,,
S_RS_PLST,Planning Function Type,,,,,,,,,,,,,,,,,,,,
S_RS_PPM,Authorization Object for BI Planning Process Management,,,,,,,,,,,,,,,,,,,,
S_RS_PPMAD,OBSOLETE - DO NOT USE!,,,,,,,,,,,,,,,,,,,,
S_RS_RSFC,Authorization Object for Transaction RSFC,,,,,,,,,,,,,,,,,,,,
S_RS_RSTT,Authorization Object for RS Trace Tool,,,,,,,,,,,,,,,,,,,,
S_RS_SDATA,Authorization Check for BW Scenario Transfer Tool,,,,,,,,,,,,,,,,,,,,
S_RS_SEGR,Authorization Object for Semantic Group (SEGR),,,,,,,,,,,,,,,,,,,,
S_RS_STG,Auth. obj. for Staging (TRFN and DTP),,,,,,,,,,,,,,,,,,,,
S_RS_THJT,Data Warehousing Workbench - Key Date Derivation Type,,,,,,,,,,,,,,,,,,,,
S_RS_TOOLS,Business Explorer - Individual Tools,,,,,,,,,,,,,,,,,,,,
S_RS_TR,Data Warehousing Workbench - Transformation,,,,,,,,,,,,,,,,,,,,
S_RS_TRCS,Data Warehousing Workbench - InfoSource (InfoArea),,,,,,,,,,,,,,,,,,,,
S_RS_UOM,Data Warehousing Workbench - Quantity Conversion Type,,,,,,,,,,,,,,,,,,,,
S_RS_WKBK,Business Explorer - Workbook,,,,,,,,,,,,,,,,,,,,
S_RS_WSPAC,BW Workspace,,,,,,,,,,,,,,,,,,,,
S_RS_XCLS,Front-end Integration - Xcelsius Visualization,,,,,,,,,,,,,,,,,,,,
S_RS_ZEN,Design Studio: Authority Object,,,,,,,,,,,,,,,,,,,,
S_RS_ZEN_T,Design Studio: URIs accessable through HTTP Tunnel via RFC,,,,,,,,,,,,,,,,,,,,
S_RZL_ADM,CCMS: System Administration,,,,,,,,,,,,,,,,,,,,
S_SAA_ADMI,System Administration Assistant: Execution,,,,,,,,,,,,,,,,,,,,
S_SAA_ROLE,System Administration Assistant: Application View,,,,,,,,,,,,,,,,,,,,
